video_name,source_video,emotion,frame_role,resolution_tier,frame_time_s,file_name
angry_136.mov,aggressive-dog-growling-and-baring-teeth-in-snow-2026-04-15-20-09-53-utc.mov,angry,start,high_resolution,0.28,high_resolution/angry/angry_136_1.jpg
angry_136.mov,aggressive-dog-growling-and-baring-teeth-in-snow-2026-04-15-20-09-53-utc.mov,angry,end,high_resolution,1.49,high_resolution/angry/angry_136_2.jpg
angry_137.mov,aggressive-dog-growling-and-barking-in-snow-2026-01-08-15-37-16-utc.mov,angry,start,high_resolution,3.47,high_resolution/angry/angry_137_1.jpg
angry_137.mov,aggressive-dog-growling-and-barking-in-snow-2026-01-08-15-37-16-utc.mov,angry,end,high_resolution,5.43,high_resolution/angry/angry_137_2.jpg
angry_138.mov,aggressive-dog-growls-outdoors-in-winter-snow-2026-09-16-16-40-34-utc.mov,angry,start,high_resolution,2.28,high_resolution/angry/angry_138_1.jpg
angry_138.mov,aggressive-dog-growls-outdoors-in-winter-snow-2026-09-16-16-40-34-utc.mov,angry,end,high_resolution,4.99,high_resolution/angry/angry_138_2.jpg
angry_139.mov,aggressive-dog-snarling-and-baring-teeth-in-winter-2026-09-16-17-37-44-utc.mov,angry,start,high_resolution,4.12,high_resolution/angry/angry_139_1.jpg
angry_139.mov,aggressive-dog-snarling-and-baring-teeth-in-winter-2026-09-16-17-37-44-utc.mov,angry,end,high_resolution,5.18,high_resolution/angry/angry_139_2.jpg
angry_140.mov,aggressive-small-dog-snarling-showing-teeth-2026-09-15-01-04-22-utc.mov,angry,start,high_resolution,0.33,high_resolution/angry/angry_140_1.jpg
angry_140.mov,aggressive-small-dog-snarling-showing-teeth-2026-09-15-01-04-22-utc.mov,angry,end,high_resolution,3.52,high_resolution/angry/angry_140_2.jpg
fearful_106.mov,alert-beagle-standing-on-green-grass-lawn-2026-09-16-10-51-53-utc.mov,fearful,start,high_resolution,1.25,high_resolution/fearful/fearful_106_1.jpg
fearful_106.mov,alert-beagle-standing-on-green-grass-lawn-2026-09-16-10-51-53-utc.mov,fearful,end,high_resolution,2.67,high_resolution/fearful/fearful_106_2.jpg
angry_141.mp4,alert-boxer-dog-standing-in-grassy-yard-2025-12-17-12-20-44-utc.mp4,angry,start,high_resolution,1.04,high_resolution/angry/angry_141_1.jpg
angry_141.mp4,alert-boxer-dog-standing-in-grassy-yard-2025-12-17-12-20-44-utc.mp4,angry,end,high_resolution,5.62,high_resolution/angry/angry_141_2.jpg
fearful_107.mov,alert-dog-stands-indoors-in-open-doorway-2026-09-16-10-22-40-utc.mov,fearful,start,high_resolution,0.84,high_resolution/fearful/fearful_107_1.jpg
fearful_107.mov,alert-dog-stands-indoors-in-open-doorway-2026-09-16-10-22-40-utc.mov,fearful,end,high_resolution,1.21,high_resolution/fearful/fearful_107_2.jpg
fearful_108.mp4,alert-dog-stares-intently-in-a-nature-setting-2026-09-17-20-59-25-utc.mp4,fearful,start,high_resolution,2.42,high_resolution/fearful/fearful_108_1.jpg
fearful_108.mp4,alert-dog-stares-intently-in-a-nature-setting-2026-09-17-20-59-25-utc.mp4,fearful,end,high_resolution,2.79,high_resolution/fearful/fearful_108_2.jpg
fearful_109.mp4,alert-white-and-brown-dog-standing-on-a-porch-ledg-2026-09-18-07-49-52-utc.mp4,fearful,start,high_resolution,1.67,high_resolution/fearful/fearful_109_1.jpg
fearful_109.mp4,alert-white-and-brown-dog-standing-on-a-porch-ledg-2026-09-18-07-49-52-utc.mp4,fearful,end,high_resolution,1.9,high_resolution/fearful/fearful_109_2.jpg
angry_142.mov,angry-dog-growling-and-baring-its-teeth-2026-09-16-17-33-44-utc.mov,angry,start,high_resolution,1.23,high_resolution/angry/angry_142_1.jpg
angry_142.mov,angry-dog-growling-and-baring-its-teeth-2026-09-16-17-33-44-utc.mov,angry,end,high_resolution,2.69,high_resolution/angry/angry_142_2.jpg
angry_143.mov,angry-fluffy-dog-lying-on-couch-2025-12-17-11-02-46-utc.mov,angry,start,high_resolution,2.89,high_resolution/angry/angry_143_1.jpg
angry_143.mov,angry-fluffy-dog-lying-on-couch-2025-12-17-11-02-46-utc.mov,angry,end,high_resolution,9.67,high_resolution/angry/angry_143_2.jpg
fearful_110.mp4,anxiousdog_7649975667571936542,fearful,start,high_resolution,2.65,high_resolution/fearful/fearful_110_1.jpg
fearful_110.mp4,anxiousdog_7649975667571936542,fearful,end,high_resolution,3.6,high_resolution/fearful/fearful_110_2.jpg
fearful_111.mp4,anxiousdog_7654249005198609695,fearful,start,high_resolution,6.41,high_resolution/fearful/fearful_111_1.jpg
fearful_111.mp4,anxiousdog_7654249005198609695,fearful,end,high_resolution,10.35,high_resolution/fearful/fearful_111_2.jpg
fearful_112.mov,attentive-dog-standing-alert-on-a-green-lawn-2026-09-15-00-43-36-utc.mov,fearful,start,high_resolution,1.15,high_resolution/fearful/fearful_112_1.jpg
fearful_112.mov,attentive-dog-standing-alert-on-a-green-lawn-2026-09-15-00-43-36-utc.mov,fearful,end,high_resolution,1.58,high_resolution/fearful/fearful_112_2.jpg
fearful_113.mp4,attentive-dog-standing-in-a-green-yard-2026-09-15-10-32-32-utc.mp4,fearful,start,high_resolution,0.91,high_resolution/fearful/fearful_113_1.jpg
fearful_113.mp4,attentive-dog-standing-in-a-green-yard-2026-09-15-10-32-32-utc.mp4,fearful,end,high_resolution,1.27,high_resolution/fearful/fearful_113_2.jpg
surprise_042.mp4,b18aca6059731f7f7858d021f3103290,surprise,start,high_resolution,0.46,high_resolution/surprise/surprise_042_1.jpg
surprise_042.mp4,b18aca6059731f7f7858d021f3103290,surprise,end,high_resolution,2.32,high_resolution/surprise/surprise_042_2.jpg
fearful_114.mp4,b38f1892656d26601e6220874f3c8bfd.mp4,fearful,start,low_resolution,1.08,low_resolution/fearful/fearful_114_1.jpg
fearful_114.mp4,b38f1892656d26601e6220874f3c8bfd.mp4,fearful,end,low_resolution,9.5,low_resolution/fearful/fearful_114_2.jpg
angry_144.mp4,barking-doberman-pinscher-with-leash-aggressively-2025-12-18-01-48-13-utc.mp4,angry,start,high_resolution,1.06,high_resolution/angry/angry_144_1.jpg
angry_144.mp4,barking-doberman-pinscher-with-leash-aggressively-2025-12-18-01-48-13-utc.mp4,angry,end,high_resolution,25.73,high_resolution/angry/angry_144_2.jpg
angry_145.mov,barking-dog-in-rural-setting-2026-09-16-05-56-53-utc.mov,angry,start,high_resolution,2.28,high_resolution/angry/angry_145_1.jpg
angry_145.mov,barking-dog-in-rural-setting-2026-09-16-05-56-53-utc.mov,angry,end,high_resolution,5.01,high_resolution/angry/angry_145_2.jpg
angry_146.mov,black-and-tan-dog-barks-in-close-up-2025-12-17-12-55-11-utc.mov,angry,start,high_resolution,5.68,high_resolution/angry/angry_146_1.jpg
angry_146.mov,black-and-tan-dog-barks-in-close-up-2025-12-17-12-55-11-utc.mov,angry,end,high_resolution,11.02,high_resolution/angry/angry_146_2.jpg
angry_147.mp4,black-and-white-dog-lying-on-a-couch-2026-01-22-13-05-19-utc.mp4,angry,start,high_resolution,1.97,high_resolution/angry/angry_147_1.jpg
angry_147.mp4,black-and-white-dog-lying-on-a-couch-2026-01-22-13-05-19-utc.mp4,angry,end,high_resolution,4.1,high_resolution/angry/angry_147_2.jpg
fearful_115.mov,brindle-dog-relaxing-on-a-sofa-indoors-2026-09-17-11-28-25-utc.mov,fearful,start,high_resolution,0.91,high_resolution/fearful/fearful_115_1.jpg
fearful_115.mov,brindle-dog-relaxing-on-a-sofa-indoors-2026-09-17-11-28-25-utc.mov,fearful,end,high_resolution,1.29,high_resolution/fearful/fearful_115_2.jpg
fearful_116.mp4,brown-dog-looking-around-in-close-up-footage-2026-09-17-04-14-01-utc.mp4,fearful,start,high_resolution,0.84,high_resolution/fearful/fearful_116_1.jpg
fearful_116.mp4,brown-dog-looking-around-in-close-up-footage-2026-09-17-04-14-01-utc.mp4,fearful,end,high_resolution,1.16,high_resolution/fearful/fearful_116_2.jpg
fearful_117.mp4,brown-dog-looks-up-with-curious-expression-2026-09-17-13-34-03-utc.mp4,fearful,start,high_resolution,0.8,high_resolution/fearful/fearful_117_1.jpg
fearful_117.mp4,brown-dog-looks-up-with-curious-expression-2026-09-17-13-34-03-utc.mp4,fearful,end,high_resolution,1.3,high_resolution/fearful/fearful_117_2.jpg
fearful_118.mp4,bx2zEe3YAWg.mp4,fearful,start,low_resolution,2.53,low_resolution/fearful/fearful_118_1.jpg
fearful_118.mp4,bx2zEe3YAWg.mp4,fearful,end,low_resolution,7.94,low_resolution/fearful/fearful_118_2.jpg
happy_036.mp4,c10f2881fd429c15977396778391f9d0.mp4,happy,start,low_resolution,1.14,low_resolution/happy/happy_036_1.jpg
happy_036.mp4,c10f2881fd429c15977396778391f9d0.mp4,happy,end,low_resolution,4.71,low_resolution/happy/happy_036_2.jpg
angry_148.mp4,c6a08ace098eb25af45cec6e2bb4e632,angry,start,low_resolution,5.61,low_resolution/angry/angry_148_1.jpg
angry_148.mp4,c6a08ace098eb25af45cec6e2bb4e632,angry,end,low_resolution,7.43,low_resolution/angry/angry_148_2.jpg
angry_149.mp4,cLDrSXhhPO8_000064.mp4,angry,start,low_resolution,3.68,low_resolution/angry/angry_149_1.jpg
angry_149.mp4,cLDrSXhhPO8_000064.mp4,angry,end,low_resolution,4.28,low_resolution/angry/angry_149_2.jpg
neutral_072.mp4,cLDrSXhhPO8_000075.mp4,neutral,start,low_resolution,2.97,low_resolution/neutral/neutral_072_1.jpg
neutral_072.mp4,cLDrSXhhPO8_000075.mp4,neutral,end,low_resolution,13.38,low_resolution/neutral/neutral_072_2.jpg
surprise_043.mp4,cLDrSXhhPO8_000169,surprise,start,low_resolution,1.95,low_resolution/surprise/surprise_043_1.jpg
surprise_043.mp4,cLDrSXhhPO8_000169,surprise,end,low_resolution,3.43,low_resolution/surprise/surprise_043_2.jpg
neutral_073.mp4,cLDrSXhhPO8_000169.mp4,neutral,start,low_resolution,3.0,low_resolution/neutral/neutral_073_1.jpg
neutral_073.mp4,cLDrSXhhPO8_000169.mp4,neutral,end,low_resolution,5.45,low_resolution/neutral/neutral_073_2.jpg
happy_037.mp4,cLDrSXhhPO8_000366.mp4,happy,start,low_resolution,1.3,low_resolution/happy/happy_037_1.jpg
happy_037.mp4,cLDrSXhhPO8_000366.mp4,happy,end,low_resolution,2.17,low_resolution/happy/happy_037_2.jpg
neutral_074.mp4,cLDrSXhhPO8_000399.mp4,neutral,start,low_resolution,5.28,low_resolution/neutral/neutral_074_1.jpg
neutral_074.mp4,cLDrSXhhPO8_000399.mp4,neutral,end,low_resolution,10.97,low_resolution/neutral/neutral_074_2.jpg
neutral_075.mp4,cLDrSXhhPO8_000438.mp4,neutral,start,low_resolution,2.97,low_resolution/neutral/neutral_075_1.jpg
neutral_075.mp4,cLDrSXhhPO8_000438.mp4,neutral,end,low_resolution,4.41,low_resolution/neutral/neutral_075_2.jpg
surprise_044.mp4,cLDrSXhhPO8_000450,surprise,start,low_resolution,10.52,low_resolution/surprise/surprise_044_1.jpg
surprise_044.mp4,cLDrSXhhPO8_000450,surprise,end,low_resolution,11.42,low_resolution/surprise/surprise_044_2.jpg
angry_150.mp4,cLDrSXhhPO8_000528.mp4,angry,start,low_resolution,1.88,low_resolution/angry/angry_150_1.jpg
angry_150.mp4,cLDrSXhhPO8_000528.mp4,angry,end,low_resolution,2.38,low_resolution/angry/angry_150_2.jpg
angry_151.mp4,cLDrSXhhPO8_000535,angry,start,low_resolution,2.4,low_resolution/angry/angry_151_1.jpg
angry_151.mp4,cLDrSXhhPO8_000535,angry,end,low_resolution,6.73,low_resolution/angry/angry_151_2.jpg
neutral_076.mp4,cLDrSXhhPO8_000587.mp4,neutral,start,low_resolution,8.67,low_resolution/neutral/neutral_076_1.jpg
neutral_076.mp4,cLDrSXhhPO8_000587.mp4,neutral,end,low_resolution,11.51,low_resolution/neutral/neutral_076_2.jpg
neutral_077.mp4,cLDrSXhhPO8_000607.mp4,neutral,start,low_resolution,4.65,low_resolution/neutral/neutral_077_1.jpg
neutral_077.mp4,cLDrSXhhPO8_000607.mp4,neutral,end,low_resolution,6.31,low_resolution/neutral/neutral_077_2.jpg
fearful_119.mp4,cLDrSXhhPO8_000691,fearful,start,low_resolution,1.0,low_resolution/fearful/fearful_119_1.jpg
fearful_119.mp4,cLDrSXhhPO8_000691,fearful,end,low_resolution,6.71,low_resolution/fearful/fearful_119_2.jpg
neutral_078.mp4,cLDrSXhhPO8_000705.mp4,neutral,start,low_resolution,10.4,low_resolution/neutral/neutral_078_1.jpg
neutral_078.mp4,cLDrSXhhPO8_000705.mp4,neutral,end,low_resolution,11.08,low_resolution/neutral/neutral_078_2.jpg
neutral_079.mp4,cLDrSXhhPO8_000914.mp4,neutral,start,low_resolution,8.91,low_resolution/neutral/neutral_079_1.jpg
neutral_079.mp4,cLDrSXhhPO8_000914.mp4,neutral,end,low_resolution,10.58,low_resolution/neutral/neutral_079_2.jpg
surprise_045.mp4,cLDrSXhhPO8_000975,surprise,start,low_resolution,0.0,low_resolution/surprise/surprise_045_1.jpg
surprise_045.mp4,cLDrSXhhPO8_000975,surprise,end,low_resolution,3.37,low_resolution/surprise/surprise_045_2.jpg
surprise_046.mp4,cLDrSXhhPO8_000975.mp4,surprise,start,low_resolution,2.14,low_resolution/surprise/surprise_046_1.jpg
surprise_046.mp4,cLDrSXhhPO8_000975.mp4,surprise,end,low_resolution,8.82,low_resolution/surprise/surprise_046_2.jpg
neutral_080.mp4,cLDrSXhhPO8_001027.mp4,neutral,start,low_resolution,0.63,low_resolution/neutral/neutral_080_1.jpg
neutral_080.mp4,cLDrSXhhPO8_001027.mp4,neutral,end,low_resolution,2.04,low_resolution/neutral/neutral_080_2.jpg
angry_152.mp4,cLDrSXhhPO8_001053,angry,start,low_resolution,2.43,low_resolution/angry/angry_152_1.jpg
angry_152.mp4,cLDrSXhhPO8_001053,angry,end,low_resolution,4.7,low_resolution/angry/angry_152_2.jpg
surprise_047.mp4,cLDrSXhhPO8_001265,surprise,start,low_resolution,7.55,low_resolution/surprise/surprise_047_1.jpg
surprise_047.mp4,cLDrSXhhPO8_001265,surprise,end,low_resolution,8.43,low_resolution/surprise/surprise_047_2.jpg
sad_006.mp4,cLDrSXhhPO8_001265.mp4,sad,start,low_resolution,1.28,low_resolution/sad/sad_006_1.jpg
sad_006.mp4,cLDrSXhhPO8_001265.mp4,sad,end,low_resolution,10.4,low_resolution/sad/sad_006_2.jpg
neutral_081.mp4,cLDrSXhhPO8_001331.mp4,neutral,start,low_resolution,1.36,low_resolution/neutral/neutral_081_1.jpg
neutral_081.mp4,cLDrSXhhPO8_001331.mp4,neutral,end,low_resolution,2.57,low_resolution/neutral/neutral_081_2.jpg
surprise_048.mp4,cLDrSXhhPO8_001431,surprise,start,low_resolution,7.66,low_resolution/surprise/surprise_048_1.jpg
surprise_048.mp4,cLDrSXhhPO8_001431,surprise,end,low_resolution,8.01,low_resolution/surprise/surprise_048_2.jpg
neutral_082.mp4,cLDrSXhhPO8_001824.mp4,neutral,start,high_resolution,0.75,high_resolution/neutral/neutral_082_1.jpg
neutral_082.mp4,cLDrSXhhPO8_001824.mp4,neutral,end,high_resolution,11.98,high_resolution/neutral/neutral_082_2.jpg
angry_153.mp4,cLDrSXhhPO8_002053.mp4,angry,start,low_resolution,4.1,low_resolution/angry/angry_153_1.jpg
angry_153.mp4,cLDrSXhhPO8_002053.mp4,angry,end,low_resolution,5.86,low_resolution/angry/angry_153_2.jpg
surprise_049.mp4,cLDrSXhhPO8_002068.mp4,surprise,start,low_resolution,0.39,low_resolution/surprise/surprise_049_1.jpg
surprise_049.mp4,cLDrSXhhPO8_002068.mp4,surprise,end,low_resolution,8.16,low_resolution/surprise/surprise_049_2.jpg
surprise_050.mp4,cLDrSXhhPO8_002537.mp4,surprise,start,low_resolution,1.65,low_resolution/surprise/surprise_050_1.jpg
surprise_050.mp4,cLDrSXhhPO8_002537.mp4,surprise,end,low_resolution,5.3,low_resolution/surprise/surprise_050_2.jpg
fearful_120.mp4,cLDrSXhhPO8_002544,fearful,start,low_resolution,1.17,low_resolution/fearful/fearful_120_1.jpg
fearful_120.mp4,cLDrSXhhPO8_002544,fearful,end,low_resolution,3.52,low_resolution/fearful/fearful_120_2.jpg
neutral_083.mp4,cLDrSXhhPO8_002544.mp4,neutral,start,low_resolution,0.99,low_resolution/neutral/neutral_083_1.jpg
neutral_083.mp4,cLDrSXhhPO8_002544.mp4,neutral,end,low_resolution,3.0,low_resolution/neutral/neutral_083_2.jpg
neutral_084.mp4,cLDrSXhhPO8_002580.mp4,neutral,start,low_resolution,0.49,low_resolution/neutral/neutral_084_1.jpg
neutral_084.mp4,cLDrSXhhPO8_002580.mp4,neutral,end,low_resolution,3.3,low_resolution/neutral/neutral_084_2.jpg
neutral_085.mp4,cLDrSXhhPO8_002586.mp4,neutral,start,low_resolution,1.67,low_resolution/neutral/neutral_085_1.jpg
neutral_085.mp4,cLDrSXhhPO8_002586.mp4,neutral,end,low_resolution,6.61,low_resolution/neutral/neutral_085_2.jpg
sad_007.mp4,cLDrSXhhPO8_002594.mp4,sad,start,low_resolution,0.92,low_resolution/sad/sad_007_1.jpg
sad_007.mp4,cLDrSXhhPO8_002594.mp4,sad,end,low_resolution,5.19,low_resolution/sad/sad_007_2.jpg
neutral_086.mp4,cLDrSXhhPO8_002619.mp4,neutral,start,low_resolution,1.17,low_resolution/neutral/neutral_086_1.jpg
neutral_086.mp4,cLDrSXhhPO8_002619.mp4,neutral,end,low_resolution,4.24,low_resolution/neutral/neutral_086_2.jpg
neutral_087.mp4,cLDrSXhhPO8_002635.mp4,neutral,start,low_resolution,0.45,low_resolution/neutral/neutral_087_1.jpg
neutral_087.mp4,cLDrSXhhPO8_002635.mp4,neutral,end,low_resolution,4.67,low_resolution/neutral/neutral_087_2.jpg
sad_008.mp4,cLDrSXhhPO8_002641.mp4,sad,start,low_resolution,1.24,low_resolution/sad/sad_008_1.jpg
sad_008.mp4,cLDrSXhhPO8_002641.mp4,sad,end,low_resolution,7.99,low_resolution/sad/sad_008_2.jpg
surprise_051.mp4,cLDrSXhhPO8_002783,surprise,start,low_resolution,0.01,low_resolution/surprise/surprise_051_1.jpg
surprise_051.mp4,cLDrSXhhPO8_002783,surprise,end,low_resolution,1.95,low_resolution/surprise/surprise_051_2.jpg
surprise_052.mp4,cLDrSXhhPO8_002783.mp4,surprise,start,low_resolution,0.91,low_resolution/surprise/surprise_052_1.jpg
surprise_052.mp4,cLDrSXhhPO8_002783.mp4,surprise,end,low_resolution,5.62,low_resolution/surprise/surprise_052_2.jpg
surprise_053.mp4,cLDrSXhhPO8_002789.mp4,surprise,start,low_resolution,0.0,low_resolution/surprise/surprise_053_1.jpg
surprise_053.mp4,cLDrSXhhPO8_002789.mp4,surprise,end,low_resolution,4.64,low_resolution/surprise/surprise_053_2.jpg
surprise_054.mp4,cLDrSXhhPO8_002997.mp4,surprise,start,low_resolution,6.27,low_resolution/surprise/surprise_054_1.jpg
surprise_054.mp4,cLDrSXhhPO8_002997.mp4,surprise,end,low_resolution,11.02,low_resolution/surprise/surprise_054_2.jpg
sad_009.mp4,cLDrSXhhPO8_003024.mp4,sad,start,low_resolution,1.06,low_resolution/sad/sad_009_1.jpg
sad_009.mp4,cLDrSXhhPO8_003024.mp4,sad,end,low_resolution,6.0,low_resolution/sad/sad_009_2.jpg
fearful_121.mp4,cLDrSXhhPO8_003214,fearful,start,high_resolution,22.11,high_resolution/fearful/fearful_121_1.jpg
fearful_121.mp4,cLDrSXhhPO8_003214,fearful,end,high_resolution,22.58,high_resolution/fearful/fearful_121_2.jpg
fearful_122.mp4,cba05af21f45a5f3e75a274def30066b.mp4,fearful,start,low_resolution,1.04,low_resolution/fearful/fearful_122_1.jpg
fearful_122.mp4,cba05af21f45a5f3e75a274def30066b.mp4,fearful,end,low_resolution,4.74,low_resolution/fearful/fearful_122_2.jpg
angry_154.mp4,cbdf1ca81d78018280d7d3f28b88ec84,angry,start,low_resolution,1.18,low_resolution/angry/angry_154_1.jpg
angry_154.mp4,cbdf1ca81d78018280d7d3f28b88ec84,angry,end,low_resolution,10.15,low_resolution/angry/angry_154_2.jpg
happy_038.mp4,ce94b07d8c84e34ea3b131ca3c5366c7.mp4,happy,start,low_resolution,1.54,low_resolution/happy/happy_038_1.jpg
happy_038.mp4,ce94b07d8c84e34ea3b131ca3c5366c7.mp4,happy,end,low_resolution,5.2,low_resolution/happy/happy_038_2.jpg
angry_155.mp4,cf87ba31035d72922f61da7b3a6208d0,angry,start,high_resolution,0.0,high_resolution/angry/angry_155_1.jpg
angry_155.mp4,cf87ba31035d72922f61da7b3a6208d0,angry,end,high_resolution,1.67,high_resolution/angry/angry_155_2.jpg
angry_156.mov,close-up-of-a-black-and-brown-dog-howling-2026-09-16-03-49-23-utc.mov,angry,start,high_resolution,1.17,high_resolution/angry/angry_156_1.jpg
angry_156.mov,close-up-of-a-black-and-brown-dog-howling-2026-09-16-03-49-23-utc.mov,angry,end,high_resolution,3.31,high_resolution/angry/angry_156_2.jpg
fearful_123.mov,close-up-of-a-curious-dachshund-dog-2026-09-16-07-42-22-utc.mov,fearful,start,high_resolution,0.75,high_resolution/fearful/fearful_123_1.jpg
fearful_123.mov,close-up-of-a-curious-dachshund-dog-2026-09-16-07-42-22-utc.mov,fearful,end,high_resolution,1.2,high_resolution/fearful/fearful_123_2.jpg
fearful_124.mov,close-up-of-adorable-small-dog-looking-upwards-2026-09-17-11-18-32-utc.mov,fearful,start,high_resolution,0.98,high_resolution/fearful/fearful_124_1.jpg
fearful_124.mov,close-up-of-adorable-small-dog-looking-upwards-2026-09-17-11-18-32-utc.mov,fearful,end,high_resolution,1.38,high_resolution/fearful/fearful_124_2.jpg
angry_157.mov,close-up-of-black-and-white-dog-s-face-2025-12-17-15-32-21-utc.mov,angry,start,high_resolution,1.39,high_resolution/angry/angry_157_1.jpg
fearful_125.mov,close-up-of-cream-colored-dog-outdoors-2026-09-16-23-55-01-utc.mov,fearful,start,high_resolution,0.96,high_resolution/fearful/fearful_125_1.jpg
fearful_125.mov,close-up-of-cream-colored-dog-outdoors-2026-09-16-23-55-01-utc.mov,fearful,end,high_resolution,1.27,high_resolution/fearful/fearful_125_2.jpg
angry_158.mov,close-up-of-dog-barking-aggressively-outdoors-2025-12-17-22-48-27-utc.mov,angry,start,high_resolution,1.28,high_resolution/angry/angry_158_1.jpg
angry_158.mov,close-up-of-dog-barking-aggressively-outdoors-2025-12-17-22-48-27-utc.mov,angry,end,high_resolution,7.1,high_resolution/angry/angry_158_2.jpg
fearful_126.mp4,close-up-of-dog-howling-against-black-background-2026-09-15-10-27-29-utc.mp4,fearful,start,high_resolution,0.75,high_resolution/fearful/fearful_126_1.jpg
fearful_126.mp4,close-up-of-dog-howling-against-black-background-2026-09-15-10-27-29-utc.mp4,fearful,end,high_resolution,1.14,high_resolution/fearful/fearful_126_2.jpg
angry_159.mp4,close-up-of-dog-howling-outside-brick-wall-2026-02-03-16-29-23-utc.mp4,angry,start,high_resolution,0.27,high_resolution/angry/angry_159_1.jpg
angry_159.mp4,close-up-of-dog-howling-outside-brick-wall-2026-02-03-16-29-23-utc.mp4,angry,end,high_resolution,1.25,high_resolution/angry/angry_159_2.jpg
angry_160.mov,close-up-of-golden-retriever-barking-2025-12-17-14-28-12-utc.mov,angry,start,high_resolution,3.95,high_resolution/angry/angry_160_1.jpg
angry_160.mov,close-up-of-golden-retriever-barking-2025-12-17-14-28-12-utc.mov,angry,end,high_resolution,5.47,high_resolution/angry/angry_160_2.jpg
angry_161.mov,close-up-of-white-dog-baring-teeth-2025-12-17-10-53-06-utc.mov,angry,start,high_resolution,2.78,high_resolution/angry/angry_161_1.jpg
angry_161.mov,close-up-of-white-dog-baring-teeth-2025-12-17-10-53-06-utc.mov,angry,end,high_resolution,8.64,high_resolution/angry/angry_161_2.jpg
happy_039.mp4,coverr-AUa1ztYMhd__girl-smiling-and-petting-dogs,happy,start,high_resolution,2.67,high_resolution/happy/happy_039_1.jpg
happy_039.mp4,coverr-AUa1ztYMhd__girl-smiling-and-petting-dogs,happy,end,high_resolution,5.81,high_resolution/happy/happy_039_2.jpg
neutral_088.mp4,coverr-DcRZ6rUr0I__black-dog-playing-in-a-garden,neutral,start,high_resolution,2.34,high_resolution/neutral/neutral_088_1.jpg
neutral_088.mp4,coverr-DcRZ6rUr0I__black-dog-playing-in-a-garden,neutral,end,high_resolution,4.88,high_resolution/neutral/neutral_088_2.jpg
surprise_055.mp4,coverr-PHHyGtc7L7__woman-with-her-dog,surprise,start,high_resolution,5.25,high_resolution/surprise/surprise_055_1.jpg
surprise_055.mp4,coverr-PHHyGtc7L7__woman-with-her-dog,surprise,end,high_resolution,7.76,high_resolution/surprise/surprise_055_2.jpg
neutral_089.mp4,coverr-PZFNP8rBgr__man-petting-his-dog,neutral,start,high_resolution,12.82,high_resolution/neutral/neutral_089_1.jpg
neutral_089.mp4,coverr-PZFNP8rBgr__man-petting-his-dog,neutral,end,high_resolution,21.73,high_resolution/neutral/neutral_089_2.jpg
happy_040.mp4,coverr-Yiq8ac7zdL__dog-being-stroked,happy,start,high_resolution,2.13,high_resolution/happy/happy_040_1.jpg
happy_040.mp4,coverr-Yiq8ac7zdL__dog-being-stroked,happy,end,high_resolution,9.02,high_resolution/happy/happy_040_2.jpg
sad_010.mp4,coverr-cymU5AKro0__girl-touches-a-dog-s-nose,sad,start,high_resolution,7.01,high_resolution/sad/sad_010_1.jpg
sad_010.mp4,coverr-cymU5AKro0__girl-touches-a-dog-s-nose,sad,end,high_resolution,7.62,high_resolution/sad/sad_010_2.jpg
happy_041.mp4,coverr-gnHRh4j0F7__golden-retriever-on-a-mountain-top,happy,start,high_resolution,18.54,high_resolution/happy/happy_041_1.jpg
happy_041.mp4,coverr-gnHRh4j0F7__golden-retriever-on-a-mountain-top,happy,end,high_resolution,20.11,high_resolution/happy/happy_041_2.jpg
neutral_090.mp4,coverr-i8bODoUJ03__dog-with-a-red-leash,neutral,start,high_resolution,0.0,high_resolution/neutral/neutral_090_1.jpg
neutral_090.mp4,coverr-i8bODoUJ03__dog-with-a-red-leash,neutral,end,high_resolution,0.88,high_resolution/neutral/neutral_090_2.jpg
neutral_091.mp4,coverr-lGcj9ahMDK__a-dog-snifiing-and-scratching-its-back-on-the-grass,neutral,start,high_resolution,1.82,high_resolution/neutral/neutral_091_1.jpg
neutral_091.mp4,coverr-lGcj9ahMDK__a-dog-snifiing-and-scratching-its-back-on-the-grass,neutral,end,high_resolution,4.94,high_resolution/neutral/neutral_091_2.jpg
fearful_127.mp4,coverr-lyxyyjHe7v__dog-in-a-shelter,fearful,start,high_resolution,3.6,high_resolution/fearful/fearful_127_1.jpg
fearful_127.mp4,coverr-lyxyyjHe7v__dog-in-a-shelter,fearful,end,high_resolution,14.46,high_resolution/fearful/fearful_127_2.jpg
sad_011.mp4,coverr-rXDihJwr9V__dog-trying-to-catch-a-fly,sad,start,high_resolution,2.57,high_resolution/sad/sad_011_1.jpg
sad_011.mp4,coverr-rXDihJwr9V__dog-trying-to-catch-a-fly,sad,end,high_resolution,5.27,high_resolution/sad/sad_011_2.jpg
happy_042.mp4,coverr-xVN2kcB8Mf__cuddling-a-black-dog,happy,start,high_resolution,0.73,high_resolution/happy/happy_042_1.jpg
happy_042.mp4,coverr-xVN2kcB8Mf__cuddling-a-black-dog,happy,end,high_resolution,11.07,high_resolution/happy/happy_042_2.jpg
fearful_128.mp4,curious-jack-russell-terrier-standing-in-grassy-fi-2026-09-17-16-39-45-utc.mp4,fearful,start,high_resolution,0.67,high_resolution/fearful/fearful_128_1.jpg
