video_name,source_video,emotion_release,annotator_1,emotion_1,annotator_2,emotion_2,agree,status
fearful_016.mp4,14994764_2160_3840_24fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_017.mp4,15471274-uhd_2160_3840_60fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_018.mp4,1fa0111d21a3c1559af5f4e27c750fa0.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_019.mp4,288b92d215dfc03182eca1af3267dc84,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_020.mp4,3665853229-preview.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_021.mp4,4027286419-preview.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_022.mp4,4210977-hd_1280_720_25fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_023.mp4,4cb1b107e769ef5bea220d5a95ec289b.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_024.mp4,4f5a272a90baebcd639802dc908a3d9a.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_025.mp4,4f5a272a90baebcd639802dc908a3d9a_1_1.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_026.mp4,5F6ULZBf0g8_000720,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_027.mp4,5fb350085b5b1abd50942258af61cc89.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_028.mp4,62192775c2b49e4ab29008863306334c.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_029.mp4,6314345-hd_1920_1080_24fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_030.mp4,6e8129da66db084ec2c52a1260150087.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_031.mp4,702e56b36b4c30dfa048a7d65afb2775,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_032.mp4,7682705-uhd_3840_2160_25fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_033.mp4,796445f1adc1913d1e9c4843c1a96bda.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_034.mp4,7a1da912409a791228d2d55e3d2a42bb.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_035.mp4,7b64d5bdf356aa4dad0fa51a18b45cc5.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_036.mp4,7ca8b2458e2b9c9e4ff6525d7f564eff,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_037.mp4,906dfa2b396057b5834a81e322e3dd1b,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_038.mp4,9421549-hd_1920_1080_25fps.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_039.mp4,K6w9kd1kPfU_000339,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_040.mp4,Mste1BpEu2c_000405,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_041.mp4,VID_20260917220907.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_042.mp4,VID_20260917221002.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_043.mp4,VID_20260917221046.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_044.mp4,VID_20260917221120.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_045.mp4,VID_20260917221155.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_046.mp4,VID_20260917221233.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_047.mp4,VID_20260917221326.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_048.mp4,VID_20260917221413.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_049.mp4,VID_20260917221450.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_050.mp4,VID_20260917221527.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_051.mp4,VID_20260917221628.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_052.mp4,VID_20260917221703.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_053.mp4,VID_20260917221734.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_054.mp4,VID_20260917221824.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_055.mp4,VID_20260917221908.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_056.mp4,VID_20260917222002.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_057.mp4,VID_20260917222031.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_058.mp4,VID_20260917222059.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_059.mp4,VID_20260917222151.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_060.mp4,VID_20260917222506.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_061.mp4,VID_20260917222639.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_062.mp4,VID_20260917222720.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_063.mp4,VID_20260917222816.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_064.mp4,VID_20260917222905.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_065.mp4,VID_20260917223026.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_066.mp4,VID_20260917223116.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_067.mp4,VID_20260917223235.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_068.mp4,VID_20260917_220429_116.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_069.mp4,VID_20260917_220445_368.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_070.mp4,VID_20260917_220446_789.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_071.mp4,VID_20260917_220449_076.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_072.mp4,VID_20260917_220502_373.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_073.mp4,VID_20260917_220505_968.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_074.mp4,VID_20260917_220506_643.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_075.mp4,VID_20260917_220511_601.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_076.mp4,VID_20260917_220513_431.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_077.mp4,VID_20260917_220518_009.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_078.mp4,VID_20260917_220519_933.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_079.mp4,VID_20260917_220523_914.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_080.mp4,VID_20260917_220527_969.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_081.mp4,VID_20260917_220530_876.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_082.mp4,VID_20260917_220536_595.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_083.mp4,VID_20260917_220545_344.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_084.mp4,VID_20260917_220547_091.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_085.mp4,VID_20260919_222839_361.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_086.mp4,VID_20260919_222841_941.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_087.mp4,VID_20260919_222842_896.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_088.mp4,VID_20260919_222845_055.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_089.mp4,VID_20260919_222851_439.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_090.mp4,VID_20260919_222853_626.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_091.mp4,VID_20260919_222856_581.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_092.mp4,VID_20260919_222936_268.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_093.mp4,VID_20260919_222936_324.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_094.mp4,VID_20260919_223147_249.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_095.mp4,VID_20260919_223147_387.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_096.mp4,VID_20260919_223147_425.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_097.mp4,VID_20260919_223147_482.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_098.mp4,VID_20260919_223147_870.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_099.mp4,VID_20260919_223147_949.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_100.mp4,VID_20260919_223213_135.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_101.mp4,adorable-black-and-tan-dachshund-hiding-under-blue-2026-08-07-20-55-49-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_102.mov,adorable-dog-close-up-in-green-outdoor-setting-2026-09-17-09-33-41-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_103.mp4,adorable-golden-labrador-dog-close-up-portrait-2026-09-17-17-48-14-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_104.mov,adorable-puppy-surrounded-by-stuffed-animals-2026-09-17-04-23-00-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_105.mov,adorable-puppy-with-blue-eyes-looking-upward-2026-09-17-11-51-45-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_106.mov,alert-beagle-standing-on-green-grass-lawn-2026-09-16-10-51-53-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_107.mov,alert-dog-stands-indoors-in-open-doorway-2026-09-16-10-22-40-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_108.mp4,alert-dog-stares-intently-in-a-nature-setting-2026-09-17-20-59-25-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_109.mp4,alert-white-and-brown-dog-standing-on-a-porch-ledg-2026-09-18-07-49-52-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_110.mp4,anxiousdog_7649975667571936542,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_111.mp4,anxiousdog_7654249005198609695,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_112.mov,attentive-dog-standing-alert-on-a-green-lawn-2026-09-15-00-43-36-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_113.mp4,attentive-dog-standing-in-a-green-yard-2026-09-15-10-32-32-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_114.mp4,b38f1892656d26601e6220874f3c8bfd.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_115.mov,brindle-dog-relaxing-on-a-sofa-indoors-2026-09-17-11-28-25-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_116.mp4,brown-dog-looking-around-in-close-up-footage-2026-09-17-04-14-01-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_117.mp4,brown-dog-looks-up-with-curious-expression-2026-09-17-13-34-03-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_118.mp4,bx2zEe3YAWg.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_119.mp4,cLDrSXhhPO8_000691,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_120.mp4,cLDrSXhhPO8_002544,fearful,masha,neutral,,,,brak_drugiej_oceny
fearful_121.mp4,cLDrSXhhPO8_003214,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_122.mp4,cba05af21f45a5f3e75a274def30066b.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_123.mov,close-up-of-a-curious-dachshund-dog-2026-09-16-07-42-22-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_124.mov,close-up-of-adorable-small-dog-looking-upwards-2026-09-17-11-18-32-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_125.mov,close-up-of-cream-colored-dog-outdoors-2026-09-16-23-55-01-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_126.mp4,close-up-of-dog-howling-against-black-background-2026-09-15-10-27-29-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_127.mp4,coverr-lyxyyjHe7v__dog-in-a-shelter,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_128.mp4,curious-jack-russell-terrier-standing-in-grassy-fi-2026-09-17-16-39-45-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_129.mov,cute-border-collie-sitting-on-gray-sofa-indoors-2026-09-17-12-19-59-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_130.mp4,cute-dachshund-dog-wearing-blue-sweater-indoors-2026-09-18-04-45-58-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_131.mov,cute-dog-looking-at-the-camera-2026-09-17-03-32-16-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_132.mp4,cute-dog-standing-in-a-grassy-outdoor-setting-2026-09-17-16-44-00-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_133.mov,cute-little-dog-looks-upward-on-grassy-field-2026-09-16-16-10-34-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_134.mp4,cute-white-dog-sitting-indoors-looking-up-2026-09-17-17-18-56-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_135.mp4,d945bd6d778675fcc8b290e106eee07b.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_136.mov,dachshund-dog-looking-alertly-out-of-frame-2026-09-16-09-20-23-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_137.mov,dog-gets-head-pet-close-up-indoors-2026-09-17-12-31-24-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_138.mov,dog-looking-up-with-hopeful-expression-2026-09-17-10-18-36-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_139.mov,dog-peering-through-hole-in-orange-paper-2026-09-17-03-22-37-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_140.mp4,dog-portrait-close-up-of-black-and-brown-dog-2026-09-17-21-06-39-utc.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_141.mov,dog-sits-on-grass-and-looks-up-2026-09-16-13-25-24-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_142.mov,dog-with-harness-looks-around-outdoors-on-leash-2026-09-17-12-57-56-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_143.mp4,dog_10839447,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_144.mp4,dog_13588050,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_145.mp4,dog_17413645,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_146.mp4,dog_18336413,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_147.mp4,dog_31145252,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_148.mp4,dog_34906779,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_149.mp4,dog_35390210,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_150.mp4,dog_36040939,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_151.mp4,dog_36405398,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_152.mp4,dog_37132254,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_153.mp4,dog_5495995,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_154.mp4,dog_7117652,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_155.mp4,dog_7469779,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_156.mp4,dog_7682699,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_157.mp4,dogexpressions_7671002018269465887,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_158.mp4,dogexpressions_7673326487801433365,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_159.mp4,dogfacecloseup_6792496758200044806,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_160.mp4,dogfaces_7545147479126265101,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_161.mp4,dogfaces_7674132724487032086,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_162.mp4,e54dc2a8d6af11511b9f1ad4670744cd.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_163.mp4,f5d409e7123111ca72b40def7513428a.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_164.mov,golden-brown-dog-relaxing-on-cushion-indoors-2026-09-17-07-28-05-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_165.mov,grey-dog-wearing-a-green-jacket-2026-09-17-02-07-19-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_166.mp4,ipypJoKZ8yM_000367,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_167.mp4,magnific-2866293,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_168.mp4,magnific-479097,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_169.mp4,mixkit-18198__stroking-a-dog-lying-on-the-grass,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_170.mp4,mixkit-21029__dalmatian-holding-a-stick,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_171.mp4,mixkit-25212__girl-with-pet-dog-in-the-playground,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_172.mp4,mixkit-26029__small-dog-having-a-hair-cut,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_173.mp4,mixkit-33100__person-bathing-his-dog-in-the-bathtub,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_174.mp4,mixkit-33101__dog-relaxing-after-a-bath,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_175.mp4,mixkit-33103__cute-wet-dog-in-the-bathtub-after-a-bath,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_176.mp4,mixkit-33153__dog-asking-for-petting-behind-a-cage,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_177.mp4,mixkit-45886__small-pomeranian-being-washed-in-a-tub-by-a-groomer,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_178.mp4,mixkit-48739__group-of-puppies-sleeping-in-a-pile,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_179.mp4,pixabay_25094,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_180.mp4,qlNeLv6_EzU.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_181.mp4,rT64-oHe0XI.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_182.mp4,sIrRVAAWzVk.mp4,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_183.mp4,segment_long_16404188_18,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_184.mp4,segment_long_37348445_53,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_185.mov,small-cream-colored-dog-looking-upward-2026-09-15-01-05-14-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_186.mov,small-dog-sitting-on-a-couch-with-blanket-2026-09-16-08-14-47-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_187.mov,spotted-dog-standing-alertly-in-field-2026-09-17-05-59-22-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_188.mp4,u9fNxbxt__U_000499,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_189.mov,wet-dog-shakes-head-on-green-grass-2026-09-17-05-33-42-utc.mov,fearful,anton,fearful,,,,brak_drugiej_oceny
fearful_190.mp4,youtube_angry dog growling_JW4LbPvUcbY,fearful,danek,fearful,,,,brak_drugiej_oceny
fearful_191.mp4,youtube_angry dog growling_Ygwicxd8IOM,fearful,mafin,fearful,,,,brak_drugiej_oceny
fearful_192.mp4,youtube_dog reaction funny face_rgcmLSHYoZY,fearful,masha,fearful,,,,brak_drugiej_oceny
fearful_193.mp4,собаки_7043040735473503490,fearful,masha,fearful,,,,brak_drugiej_oceny
happy_001.mp4,0624e56ea6b21e97f8add5e791faf2ed.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_002.mp4,062b5463177ed0f313a18faacd6c28f5,happy,anton,happy,,,,brak_drugiej_oceny
happy_003.mp4,062b5463177ed0f313a18faacd6c28f5.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_004.mp4,062cfe5246128b85e5e7720ca583ef0d.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_005.mp4,06d4b78acfe62e45cc395ed7612c143e.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_006.mp4,119057d4e978e7d4179e39e5b4ec783e.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_007.mp4,2000d2027672c191bd667b8e05f66ba8.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_008.mp4,2156e5322b6fc467778d43fe6819d718.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_009.mp4,26e56713feac4fa96a94073821f9d8b7.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_010.mp4,27ed2230b7e96b0c0695844d555592e1.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_011.mp4,360e2cf331b1b13210fc5cc8c3476011.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_012.mp4,3d979479f13f9e55fc231f0e7aef7bdc.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_013.mp4,3e9101dc533a541bb3bae18a2a999d17.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_014.mp4,4a9f752c429dd086765efbb0354187bf,happy,mafin,happy,,,,brak_drugiej_oceny
happy_015.mp4,4af1e8f295e043119d8d14a9b016d197.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_016.mp4,5cec1f5ddc4d9252e809308fc4719351,happy,mafin,happy,,,,brak_drugiej_oceny
happy_017.mp4,5zCvEu2S10E_000469,happy,anton,happy,,,,brak_drugiej_oceny
happy_018.mp4,601745faf63ebfe2e5ba6d92d00a7806.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_019.mp4,66d5955d905ddeef5d6e3a332ab1dc1f.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_020.mp4,68d228a94e658e2269a8794e850d7a22.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_021.mp4,7602a2d013ef006558002656da7765a4.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_022.mp4,771b9e1d8ab8536be7c8575c9149479b.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_023.mp4,7dc4b24006761b1079df95fb8a48317f.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_024.mp4,7vMLhRtWJNs_000101,happy,masha,happy,,,,brak_drugiej_oceny
happy_025.mp4,8a1adf34449df030100761186707bdcd.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_026.mp4,DV7Hk3NU4To_000429,happy,danek,happy,,,,brak_drugiej_oceny
happy_027.mp4,VID_20260914215210.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_028.mp4,VID_20260914215325.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_029.mp4,VID_20260914215407.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_030.mp4,VID_20260914215507.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_031.mp4,VID_20260914215607.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_032.mp4,VID_20260914215653.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_033.mp4,a4f7473a241bce129212b82980c56703.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_034.mp4,ab74d118b8bcd0e6b944685e2d9865f4,happy,mafin,happy,,,,brak_drugiej_oceny
happy_035.mp4,afe754ca7aa6bbd90ec441d6190f4d12.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_036.mp4,c10f2881fd429c15977396778391f9d0.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_037.mp4,cLDrSXhhPO8_000366.mp4,happy,masha,happy,,,,brak_drugiej_oceny
happy_038.mp4,ce94b07d8c84e34ea3b131ca3c5366c7.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_039.mp4,coverr-AUa1ztYMhd__girl-smiling-and-petting-dogs,happy,danek,happy,,,,brak_drugiej_oceny
happy_040.mp4,coverr-Yiq8ac7zdL__dog-being-stroked,happy,masha,happy,,,,brak_drugiej_oceny
happy_041.mp4,coverr-gnHRh4j0F7__golden-retriever-on-a-mountain-top,happy,danek,happy,,,,brak_drugiej_oceny
happy_042.mp4,coverr-xVN2kcB8Mf__cuddling-a-black-dog,happy,masha,happy,,,,brak_drugiej_oceny
happy_043.mp4,d0fb5f9d4ae4489c841f3f9e711f7fe5.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_044.mp4,dae8392f2598e6cf8f38aa15ab868add.mp4,happy,anton,happy,,,,brak_drugiej_oceny
happy_045.mp4,dog_10841170,happy,danek,happy,,,,brak_drugiej_oceny
happy_046.mp4,dog_11958197,happy,mafin,happy,,,,brak_drugiej_oceny
happy_047.mp4,dog_16346905,happy,danek,happy,,,,brak_drugiej_oceny
happy_048.mp4,dog_17966195,happy,mafin,happy,,,,brak_drugiej_oceny
happy_049.mp4,dog_19201624,happy,mafin,happy,,,,brak_drugiej_oceny
happy_050.mp4,dog_20698945,happy,mafin,happy,,,,brak_drugiej_oceny
happy_051.mp4,dog_29541240,happy,mafin,happy,,,,brak_drugiej_oceny
happy_052.mp4,dog_31365634,happy,mafin,happy,,,,brak_drugiej_oceny
happy_053.mp4,dog_3189187,happy,mafin,happy,,,,brak_drugiej_oceny
happy_054.mp4,dog_33191813,happy,mafin,happy,,,,brak_drugiej_oceny
happy_055.mp4,dog_4107673,happy,mafin,happy,,,,brak_drugiej_oceny
happy_056.mp4,dog_4772987,happy,anton,happy,danek,happy,1,dwie_oceny_zgodne
happy_057.mp4,dog_5226985,happy,masha,happy,,,,brak_drugiej_oceny
happy_058.mp4,dog_5226990,happy,danek,happy,,,,brak_drugiej_oceny
happy_059.mp4,dog_5229582,happy,mafin,happy,,,,brak_drugiej_oceny
happy_060.mp4,dog_5229792,happy,danek,happy,,,,brak_drugiej_oceny
happy_061.mp4,dog_5384954,happy,mafin,happy,,,,brak_drugiej_oceny
happy_062.mp4,dog_5794740,happy,anton,happy,,,,brak_drugiej_oceny
happy_063.mp4,dog_5962130,happy,mafin,happy,,,,brak_drugiej_oceny
happy_064.mp4,dog_6712079,happy,danek,happy,,,,brak_drugiej_oceny
happy_065.mp4,dog_7294968,happy,mafin,happy,,,,brak_drugiej_oceny
happy_066.mp4,dog_7516667,happy,mafin,happy,,,,brak_drugiej_oceny
happy_067.mp4,dog_7516712,happy,danek,happy,,,,brak_drugiej_oceny
happy_068.mp4,dog_7684005,happy,danek,happy,,,,brak_drugiej_oceny
happy_069.mp4,dog_8730840,happy,masha,happy,,,,brak_drugiej_oceny
happy_070.mp4,dog_8746927,happy,mafin,happy,,,,brak_drugiej_oceny
happy_071.mp4,dog_9085855,happy,mafin,happy,,,,brak_drugiej_oceny
happy_072.mp4,dog_9141107,happy,mafin,happy,,,,brak_drugiej_oceny
happy_073.mp4,dogfacecloseup_6866165413739285765,happy,mafin,happy,,,,brak_drugiej_oceny
